rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate
973,Kepler-1174,b,Transit,1,6.89225223,,,,,,0.142,,0,1,0,1,18h47m19.55s,281.831445,+42d17m56.1s,42.298916,829.00,14.207,Kepler-band,5936.00,1.04,1.04,2016-05-10
974,Kepler-1175,b,Transit,1,37.94563000,,,,,,0.267,,0,1,0,1,19h16m34.25s,289.142702,+46d48m46.4s,46.812897,1244.00,15.939,Kepler-band,5453.00,0.90,0.86,2016-05-10
975,Kepler-1176,b,Transit,1,24.17385790,,,,,,0.219,,0,1,0,1,19h51m40.73s,297.919728,+45d16m27.0s,45.274162,1023.00,15.056,Kepler-band,5844.00,1.01,1.02,2016-05-10
976,Kepler-1177,b,Transit,1,106.24754700,,,,,,0.170,,0,1,0,1,19h06m41.14s,286.671437,+49d24m22.6s,49.406288,829.00,14.552,Kepler-band,5712.00,0.98,0.97,2016-05-10
977,Kepler-1178,b,Transit,1,31.80634000,,,,,,0.095,,0,1,0,1,19h13m49.45s,288.456062,+45d48m07.6s,45.802124,336.00,13.831,Kepler-band,4990.00,0.80,0.75,2016-05-10
978,Kepler-1179,b,Transit,1,2.68505749,,,,,,0.118,,0,1,0,1,18h56m23.43s,284.097640,+47d48m38.3s,47.810638,454.00,14.077,Kepler-band,5212.00,0.84,0.81,2016-05-10
979,Kepler-118,b,Transit,2,7.51849600,0.073000,,,,,0.175,,0,1,0,1,19h56m51.16s,299.213164,+41d25m29.4s,41.424824,,14.711,Kepler-band,5274.00,0.86,1.09,2014-05-14
980,Kepler-118,c,Transit,2,20.17202000,0.141000,,,,,0.685,,0,1,0,1,19h56m51.16s,299.213164,+41d25m29.4s,41.424824,,14.711,Kepler-band,5274.00,0.86,1.09,2014-05-14
981,Kepler-1180,b,Transit,1,16.86012860,,,,,,0.178,,0,1,0,1,19h43m33.00s,295.887510,+43d09m21.8s,43.156063,1284.00,14.989,Kepler-band,6077.00,1.09,1.14,2016-05-10
982,Kepler-1181,b,Transit,1,4.89337519,,,,,,0.140,,0,1,0,1,19h18m59.36s,289.747314,+39d31m24.5s,39.523468,867.00,13.827,Kepler-band,6176.00,1.17,1.30,2016-05-10
983,Kepler-1182,b,Transit,1,11.17394617,,,,,,0.215,,0,1,0,1,19h45m13.91s,296.307949,+43d49m16.9s,43.821350,1258.00,15.356,Kepler-band,5924.00,1.04,1.05,2016-05-10
984,Kepler-1183,b,Transit,1,28.50571890,,,,,,0.252,,0,1,0,1,19h28m55.78s,292.232425,+38d53m32.0s,38.892222,1378.00,15.778,Kepler-band,5765.00,1.00,0.99,2016-05-10
985,Kepler-1184,b,Transit,1,53.59910440,,,,,,0.239,,0,1,0,1,19h25m07.69s,291.282055,+46d57m57.6s,46.965996,1193.00,14.953,Kepler-band,5983.00,1.05,1.07,2016-05-10
986,Kepler-1185,b,Transit,1,104.35189760,,,,,,0.119,,0,1,0,1,19h08m57.88s,287.241174,+39d19m57.9s,39.332757,296.00,12.570,Kepler-band,5622.00,0.96,0.87,2016-05-10
987,Kepler-1186,b,Transit,1,16.07677615,,,,,,0.199,,0,1,0,1,19h13m55.11s,288.479641,+47d06m06.4s,47.101768,1112.00,15.306,Kepler-band,5635.00,0.95,0.93,2016-05-10
988,Kepler-1187,b,Transit,1,18.87064068,,,,,,0.233,,0,1,0,1,19h07m34.08s,286.892005,+38d19m06.8s,38.318556,1029.00,14.562,Kepler-band,5975.00,1.06,1.09,2016-05-10
989,Kepler-1188,b,Transit,1,17.13695430,,,,,,0.186,,0,1,0,1,18h52m24.92s,283.103838,+43d08m53.0s,43.148045,1202.00,15.004,Kepler-band,5913.00,1.04,1.06,2016-05-10
990,Kepler-1189,b,Transit,1,3.78858982,,,,,,0.158,,0,1,0,1,19h53m42.32s,298.426343,+47d56m48.4s,47.946785,883.00,14.285,Kepler-band,6012.00,1.11,1.16,2016-05-10
991,Kepler-119,b,Transit,2,2.42208200,0.035000,,,,,0.321,,0,1,0,1,19h43m47.14s,295.946421,+42d39m32.1s,42.658924,,14.236,Kepler-band,5595.00,,0.84,2014-05-14
992,Kepler-119,c,Transit,2,4.12510300,0.049000,,,,,0.082,,0,1,0,1,19h43m47.14s,295.946421,+42d39m32.1s,42.658924,,14.236,Kepler-band,5595.00,,0.84,2014-05-14
993,Kepler-1190,b,Transit,1,10.45843441,,,,,,0.119,,0,1,0,1,18h59m59.91s,284.999621,+49d28m47.9s,49.479977,384.00,14.471,Kepler-band,4730.00,0.76,0.72,2016-05-10
994,Kepler-1191,b,Transit,1,5.60014851,,,,,,0.135,,0,1,0,1,19h26m37.87s,291.657776,+48d00m33.5s,48.009315,876.00,15.378,Kepler-band,5308.00,0.85,0.81,2016-05-10
995,Kepler-1192,b,Transit,1,25.20347870,,,,,,0.211,,0,1,0,1,18h48m33.74s,282.140566,+43d53m47.7s,43.896580,1108.00,15.684,Kepler-band,5438.00,0.86,0.83,2016-05-10
996,Kepler-1193,b,Transit,1,2.83265213,,,,,,0.118,,0,1,0,1,19h12m34.74s,288.144759,+51d16m32.3s,51.275627,695.00,13.467,Kepler-band,5908.00,1.08,1.21,2016-05-10
997,Kepler-1194,b,Transit,1,16.22371307,,,,,,0.135,,0,1,0,1,19h26m47.89s,291.699538,+38d08m43.0s,38.145265,616.00,14.129,Kepler-band,5590.00,0.94,0.92,2016-05-10
998,Kepler-1195,b,Transit,1,8.49642241,,,,,,0.186,,0,1,0,1,18h57m24.26s,284.351087,+40d51m10.7s,40.852979,812.00,15.888,Kepler-band,4965.00,0.74,0.71,2016-05-10
999,Kepler-1196,b,Transit,1,66.18490310,,,,,,0.199,,0,1,0,1,19h29m28.69s,292.369561,+43d54m38.9s,43.910809,946.00,14.862,Kepler-band,5756.00,0.98,0.97,2016-05-10
1000,Kepler-1197,b,Transit,1,2.03231845,,,,,,0.112,,0,1,0,1,19h26m40.63s,291.669272,+42d35m26.6s,42.590710,505.00,15.130,Kepler-band,4708.00,0.78,0.72,2016-05-10
1001,Kepler-1198,b,Transit,1,7.68477160,,,,,,0.131,,0,1,0,1,19h15m20.16s,288.834008,+44d50m17.7s,44.838249,777.00,14.776,Kepler-band,5517.00,0.93,0.90,2016-05-10
1002,Kepler-1199,b,Transit,1,15.04471980,,,,,,0.103,,0,1,0,1,19h34m54.21s,293.725872,+47d14m49.4s,47.247044,540.00,13.037,Kepler-band,5889.00,0.94,1.17,2016-05-10
1003,Kepler-12,b,Transit,1,4.43796290,0.055300,,88.796,0.43200,Mass,1.754,0.11000,0,1,0,1,19h04m58.42s,286.243425,+50d02m25.4s,50.040382,600.00,13.800,V (Johnson),5947.00,1.17,1.48,2015-10-15
1004,Kepler-120,b,Transit,2,6.31250100,0.055000,,,,,0.192,,0,1,0,1,19h11m33.99s,287.891632,+39d20m20.8s,39.339124,,14.735,Kepler-band,4096.00,,0.53,2014-05-14
1005,Kepler-120,c,Transit,2,12.79458500,0.088000,,,,,0.136,,0,1,0,1,19h11m33.99s,287.891632,+39d20m20.8s,39.339124,,14.735,Kepler-band,4096.00,,0.53,2014-05-14
1006,Kepler-1200,b,Transit,1,1.11854972,,,,,,0.095,,0,1,0,1,19h46m24.83s,296.603451,+44d07m45.3s,44.129257,579.00,15.793,Kepler-band,4612.00,0.74,0.70,2016-05-10
1007,Kepler-1201,b,Transit,1,15.18725932,,,,,,0.204,,0,1,0,1,19h38m27.56s,294.614827,+40d49m59.4s,40.833172,1202.00,14.724,Kepler-band,6177.00,1.15,1.24,2016-05-10
1008,Kepler-1202,b,Transit,1,28.68513240,,,,,,0.262,,0,1,0,1,19h29m09.75s,292.290612,+44d39m11.7s,44.653255,1393.00,15.658,Kepler-band,5834.00,1.03,1.04,2016-05-10
1009,Kepler-1203,b,Transit,1,0.58800076,,,,,,0.095,,0,1,0,1,19h31m05.61s,292.773384,+44d10m41.3s,44.178127,269.00,14.934,Kepler-band,4105.00,0.64,0.61,2016-05-10
1010,Kepler-1204,b,Transit,1,85.73502850,,,,,,0.272,,0,1,0,1,19h17m45.96s,289.441483,+42d29m53.3s,42.498135,1282.00,15.301,Kepler-band,5825.00,1.03,1.03,2016-05-10
1011,Kepler-1205,b,Transit,1,1.07839035,,,,,,0.126,,0,1,0,1,19h21m07.13s,290.279709,+41d30m54.2s,41.515049,766.00,15.143,Kepler-band,5226.00,0.84,0.81,2016-05-10
1012,Kepler-1206,b,Transit,1,1.21699766,,,,,,0.146,,0,1,0,1,19h43m45.22s,295.938407,+49d47m28.1s,49.791145,807.00,15.975,Kepler-band,4877.00,0.80,0.75,2016-05-10
1013,Kepler-1207,b,Transit,1,13.68237119,,,,,,0.145,,0,1,0,1,19h40m15.42s,295.064243,+49d21m32.4s,49.358994,946.00,14.500,Kepler-band,5909.00,1.06,1.06,2016-05-10
1014,Kepler-1208,b,Transit,1,11.08507637,,,,,,0.207,,0,1,0,1,19h27m31.50s,291.881263,+44d33m20.6s,44.555729,877.00,15.938,Kepler-band,5001.00,0.80,0.76,2016-05-10
1015,Kepler-1209,b,Transit,1,25.36911600,,,,,,0.135,,0,1,0,1,19h10m20.37s,287.584891,+49d09m17.3s,49.154793,558.00,12.476,Kepler-band,6210.00,1.23,1.38,2016-05-10
1016,Kepler-121,b,Transit,2,3.17742200,0.039000,,,,,0.209,,0,1,0,1,19h04m38.90s,286.162064,+39d40m40.8s,39.677995,,14.708,Kepler-band,5311.00,,0.70,2014-05-14
1017,Kepler-121,c,Transit,2,41.00801100,0.216000,,,,,0.203,,0,1,0,1,19h04m38.90s,286.162064,+39d40m40.8s,39.677995,,14.708,Kepler-band,5311.00,,0.70,2014-05-14
1018,Kepler-1210,b,Transit,1,8.07124073,,,,,,0.152,,0,1,0,1,19h31m19.71s,292.832145,+48d13m09.7s,48.219357,1155.00,15.553,Kepler-band,5568.00,0.94,0.92,2016-05-10
1019,Kepler-1211,b,Transit,1,11.01816836,,,,,,0.227,,0,1,0,1,19h02m52.99s,285.720788,+40d51m25.1s,40.856961,1486.00,15.832,Kepler-band,5705.00,0.96,0.94,2016-05-10
1020,Kepler-1212,b,Transit,1,12.94130146,,,,,,0.191,,0,1,0,1,19h47m24.82s,296.853432,+50d02m14.5s,50.037354,1304.00,15.012,Kepler-band,6051.00,1.10,1.15,2016-05-10
1021,Kepler-1213,b,Transit,1,5.34982412,,,,,,0.106,,0,1,0,1,19h17m56.60s,289.485822,+50d56m39.0s,50.944164,685.00,13.386,Kepler-band,6050.00,1.14,1.21,2016-05-10
1022,Kepler-1214,b,Transit,1,18.82634264,,,,,,0.211,,0,1,0,1,19h00m34.23s,285.142638,+49d48m02.4s,49.800667,757.00,15.279,Kepler-band,5130.00,0.85,0.80,2016-05-10
1023,Kepler-1215,b,Transit,1,4.76703963,,,,,,0.109,,0,1,0,1,19h49m51.27s,297.463622,+48d10m53.1s,48.181416,701.00,14.431,Kepler-band,5616.00,0.95,0.93,2016-05-10
1024,Kepler-1216,b,Transit,1,4.37034536,,,,,,0.124,,0,1,0,1,19h09m37.28s,287.405321,+45d55m04.8s,45.918007,1124.00,15.133,Kepler-band,5743.00,0.99,0.98,2016-05-10
1025,Kepler-1217,b,Transit,1,2.03232507,,,,,,0.178,,0,1,0,1,19h16m44.80s,289.186676,+50d56m15.2s,50.937557,1363.00,15.298,Kepler-band,5905.00,1.06,1.08,2016-05-10
1026,Kepler-1218,b,Transit,1,22.92212660,,,,,,0.128,,0,1,0,1,19h26m18.96s,291.578982,+44d31m54.2s,44.531715,667.00,13.578,Kepler-band,5986.00,1.06,1.10,2016-05-10
1027,Kepler-1219,b,Transit,1,16.10467749,,,,,,0.189,,0,1,0,1,19h48m51.79s,297.215809,+47d22m42.7s,47.378515,622.00,12.249,Kepler-band,5944.00,1.25,1.94,2016-05-10
1028,Kepler-122,b,Transit,5,5.76619300,0.064000,,,,,0.209,,0,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,,14.247,Kepler-band,6050.00,0.99,1.22,2014-05-14
1029,Kepler-122,c,Transit,5,12.46598800,0.108000,,,,,0.524,,0,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,,14.247,Kepler-band,6050.00,0.99,1.22,2014-05-14
1030,Kepler-122,d,Transit,5,21.58747500,0.155000,,,,,0.196,,0,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,,14.247,Kepler-band,6050.00,0.99,1.22,2014-05-14
1031,Kepler-122,e,Transit,5,37.99327300,0.227000,,,,,0.232,,1,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,,14.247,Kepler-band,6050.00,0.99,1.22,2014-05-14
1032,Kepler-122,f,Transit Timing Variations,5,56.26800000,,,,0.11300,Mass,0.156,,1,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,,14.247,Kepler-band,6050.00,0.99,1.22,2014-05-28
1033,Kepler-1220,b,Transit,1,7.42693741,,,,,,0.136,,0,1,0,1,19h48m16.89s,297.070369,+42d58m39.9s,42.977741,958.00,14.985,Kepler-band,5842.00,1.00,0.99,2016-05-10
1034,Kepler-1221,b,Transit,1,12.00096042,,,,,,0.168,,0,1,0,1,19h03m17.36s,285.822349,+45d42m42.8s,45.711891,909.00,15.563,Kepler-band,5194.00,0.87,0.82,2016-05-10
1035,Kepler-1222,b,Transit,1,1.91694425,,,,,,0.070,,0,1,0,1,19h39m33.52s,294.889655,+49d22m47.2s,49.379768,455.00,14.100,Kepler-band,5239.00,0.84,0.80,2016-05-10
1036,Kepler-1223,b,Transit,1,16.30125900,,,,,,0.109,,0,1,0,1,19h01m10.98s,285.295750,+44d33m09.9s,44.552753,455.00,14.610,Kepler-band,4870.00,0.80,0.75,2016-05-10
1037,Kepler-1224,b,Transit,1,13.32351601,,,,,,0.119,,0,1,0,1,19h06m30.18s,286.625763,+37d32m14.3s,37.537304,578.00,12.867,Kepler-band,6155.00,1.18,1.22,2016-05-10
1038,Kepler-1225,b,Transit,1,7.01075434,,,,,,0.162,,0,1,0,1,19h22m31.99s,290.633291,+40d08m13.2s,40.136994,1241.00,14.689,Kepler-band,6140.00,1.13,1.19,2016-05-10
1039,Kepler-1226,b,Transit,1,17.29234530,,,,,,0.129,,0,1,0,1,19h45m30.46s,296.376909,+50d37m17.3s,50.621468,779.00,14.150,Kepler-band,5923.00,1.02,1.02,2016-05-10
1040,Kepler-1227,b,Transit,1,94.28875770,,,,,,0.204,,0,1,0,1,19h08m15.93s,287.066378,+41d52m29.7s,41.874908,667.00,14.183,Kepler-band,5747.00,0.97,0.95,2016-05-10
1041,Kepler-1228,b,Transit,1,0.57736958,,,,,,0.137,,0,1,0,1,19h46m12.74s,296.553083,+46d57m58.6s,46.966290,547.00,14.859,Kepler-band,5063.00,0.78,0.74,2016-05-10
1042,Kepler-1229,b,Transit,1,86.82898900,,,,,,0.125,,0,1,0,1,19h49m56.81s,297.486691,+46d59m48.2s,46.996716,236.00,15.474,Kepler-band,3784.00,0.54,0.51,2016-05-10
1043,Kepler-123,b,Transit,2,17.23236600,0.135000,,,,,0.262,,0,1,0,1,19h47m59.67s,296.998621,+42d46m55.0s,42.781956,,14.061,Kepler-band,6089.00,1.03,1.26,2014-05-14
1044,Kepler-123,c,Transit,2,26.69507400,0.181000,,,,,0.132,,0,1,0,1,19h47m59.67s,296.998621,+42d46m55.0s,42.781956,,14.061,Kepler-band,6089.00,1.03,1.26,2014-05-14
1045,Kepler-1230,b,Transit,1,9.95661537,,,,,,0.242,,0,1,0,1,18h53m03.48s,283.264500,+41d42m41.2s,41.711449,1433.00,15.309,Kepler-band,5961.00,1.06,1.08,2016-05-10
1046,Kepler-1231,b,Transit,1,10.41725184,,,,,,0.127,,0,1,0,1,19h14m21.21s,288.588357,+42d36m20.4s,42.605659,948.00,14.746,Kepler-band,5778.00,1.01,1.00,2016-05-10
1047,Kepler-1232,b,Transit,1,26.78391830,,,,,,0.172,,0,1,0,1,19h46m12.01s,296.550043,+49d06m08.4s,49.102322,740.00,14.803,Kepler-band,5471.00,0.92,0.89,2016-05-10
1048,Kepler-1233,b,Transit,1,45.12630420,,,,,,0.232,,0,1,0,1,19h49m30.02s,297.375101,+46d39m44.0s,46.662216,1281.00,14.689,Kepler-band,6198.00,1.16,1.25,2016-05-10
1049,Kepler-1234,b,Transit,1,11.94014029,,,,,,0.251,,0,1,0,1,19h10m05.29s,287.522025,+51d22m33.1s,51.375860,866.00,15.912,Kepler-band,4967.00,0.80,0.76,2016-05-10
1050,Kepler-1235,b,Transit,1,4.16055856,,,,,,0.070,,0,1,0,1,18h59m36.72s,284.903015,+43d57m14.3s,43.953960,533.00,13.889,Kepler-band,5541.00,0.93,0.90,2016-05-10
1051,Kepler-1236,b,Transit,1,31.05716180,,,,,,0.191,,0,1,0,1,19h42m29.93s,295.624706,+42d32m45.2s,42.545898,1078.00,15.956,Kepler-band,5337.00,0.86,0.82,2016-05-10
1052,Kepler-1237,b,Transit,1,84.57332260,,,,,,0.255,,0,1,0,1,19h42m31.02s,295.629266,+44d41m26.2s,44.690620,1121.00,15.758,Kepler-band,5472.00,0.94,0.90,2016-05-10
1053,Kepler-1238,b,Transit,1,4.14787559,,,,,,0.172,,0,1,0,1,19h51m37.39s,297.905795,+40d09m46.3s,40.162858,1533.00,14.725,Kepler-band,6386.00,1.30,1.48,2016-05-10
1054,Kepler-1239,b,Transit,1,5.19104016,,,,,,0.259,,0,1,0,1,19h32m30.57s,293.127381,+42d19m12.4s,42.320103,2511.00,15.438,Kepler-band,6564.00,1.40,1.57,2016-05-10
1055,Kepler-124,b,Transit,3,3.41049300,0.039000,,,,,0.065,,0,1,0,1,19h07m00.67s,286.752797,+49d03m53.7s,49.064911,,14.139,Kepler-band,4984.00,,0.64,2014-05-14
1056,Kepler-124,c,Transit,3,13.82137500,0.100000,,,,,0.156,,0,1,0,1,19h07m00.67s,286.752797,+49d03m53.7s,49.064911,,14.139,Kepler-band,4984.00,,0.64,2014-05-14
1057,Kepler-124,d,Transit,3,30.95085100,0.170000,,,,,0.099,,0,1,0,1,19h07m00.67s,286.752797,+49d03m53.7s,49.064911,,14.139,Kepler-band,4984.00,,0.64,2014-05-14
1058,Kepler-1240,b,Transit,1,4.86638150,,,,,,0.103,,0,1,0,1,18h51m59.93s,282.999715,+40d33m26.8s,40.557450,614.00,13.987,Kepler-band,5682.00,0.98,0.96,2016-05-10
1059,Kepler-1241,b,Transit,1,18.55257010,,,,,,0.235,,0,1,0,1,19h38m18.30s,294.576248,+38d27m25.1s,38.456974,936.00,15.714,Kepler-band,5261.00,0.84,0.80,2016-05-10
1060,Kepler-1242,b,Transit,1,13.62798432,,,,,,0.202,,0,1,0,1,18h58m25.49s,284.606210,+41d11m47.0s,41.196384,682.00,15.462,Kepler-band,4895.00,0.77,0.74,2016-05-10
1061,Kepler-1243,b,Transit,1,16.83207290,,,,,,0.156,,0,1,0,1,19h36m02.27s,294.009462,+42d52m50.8s,42.880772,877.00,14.834,Kepler-band,5667.00,0.96,0.94,2016-05-10
1062,Kepler-1244,b,Transit,1,3.70428172,,,,,,0.120,,0,1,0,1,18h49m12.29s,282.301216,+46d30m58.3s,46.516201,764.00,12.402,Kepler-band,6680.00,1.46,1.77,2016-05-10
1063,Kepler-1245,b,Transit,2,4.35409304,,,,,,0.128,,0,1,0,1,19h22m58.64s,290.744327,+43d15m38.8s,43.260777,861.00,15.404,Kepler-band,5306.00,0.86,0.83,2016-05-10
1064,Kepler-1245,c,Transit,2,2.93658468,,,,,,0.128,,0,1,0,1,19h22m58.64s,290.744327,+43d15m38.8s,43.260777,861.00,15.404,Kepler-band,5306.00,0.86,0.83,2016-05-10
1065,Kepler-1246,b,Transit,1,11.32271513,,,,,,0.121,,0,1,0,1,19h10m37.78s,287.657402,+48d58m55.8s,48.982166,435.00,15.006,Kepler-band,4611.00,0.73,0.69,2016-05-10
1066,Kepler-1247,b,Transit,1,13.71220213,,,,,,0.208,,0,1,0,1,19h38m08.05s,294.533553,+46d37m05.8s,46.618271,1094.00,15.935,Kepler-band,5303.00,0.86,0.82,2016-05-10
1067,Kepler-1248,b,Transit,1,7.46725407,,,,,,0.105,,0,1,0,1,19h12m14.24s,288.059319,+51d21m16.0s,51.354454,540.00,12.770,Kepler-band,6149.00,1.21,1.21,2016-05-10
1068,Kepler-1249,b,Transit,1,24.33471270,,,,,,0.212,,0,1,0,1,19h47m34.77s,296.894856,+44d22m18.4s,44.371780,1674.00,15.373,Kepler-band,6202.00,1.19,1.28,2016-05-10
1069,Kepler-125,b,Transit,2,4.16438900,0.041000,,,,,0.211,,0,1,0,1,19h53m01.95s,298.258123,+47d36m17.8s,47.604946,,14.752,Kepler-band,3810.00,0.55,0.51,2014-05-14
1070,Kepler-125,c,Transit,2,5.77446400,0.051000,,,,,0.066,,0,1,0,1,19h53m01.95s,298.258123,+47d36m17.8s,47.604946,,14.752,Kepler-band,3810.00,0.55,0.51,2014-05-14
1071,Kepler-1250,b,Transit,1,2.60754383,,,,,,0.171,,0,1,0,1,19h11m10.53s,287.793862,+45d58m48.9s,45.980240,1371.00,15.618,Kepler-band,5717.00,0.99,0.98,2016-05-10
1072,Kepler-1251,b,Transit,1,45.09046430,,,,,,0.164,,0,1,0,1,19h28m27.64s,292.115153,+49d15m23.1s,49.256428,863.00,14.976,Kepler-band,5545.00,0.92,0.89,2016-05-10
1073,Kepler-1252,b,Transit,1,15.05403290,,,,,,0.149,,0,1,0,1,19h55m48.08s,298.950318,+46d41m34.1s,46.692799,828.00,14.503,Kepler-band,5949.00,1.06,1.09,2016-05-10
1074,Kepler-1253,b,Transit,1,68.88619150,,,,,,0.119,,0,1,0,1,18h55m32.43s,283.885115,+47d38m14.0s,47.637222,390.00,12.464,Kepler-band,5850.00,0.97,1.10,2016-05-10
1075,Kepler-1254,b,Transit,3,9.99113313,,,,,,0.138,,0,1,0,1,19h00m41.60s,285.173326,+48d46m12.2s,48.770042,676.00,15.311,Kepler-band,4985.00,0.78,0.75,2016-05-10
1076,Kepler-1254,c,Transit,3,3.60084276,,,,,,0.116,,0,1,0,1,19h00m41.60s,285.173326,+48d46m12.2s,48.770042,676.00,15.311,Kepler-band,4985.00,0.78,0.75,2016-05-10
1077,Kepler-1254,d,Transit,3,5.72717226,,,,,,0.117,,0,1,0,1,19h00m41.60s,285.173326,+48d46m12.2s,48.770042,676.00,15.311,Kepler-band,4985.00,0.78,0.75,2016-05-10
1078,Kepler-1255,b,Transit,1,36.29193360,,,,,,0.207,,0,1,0,1,19h40m57.43s,295.239275,+42d43m35.3s,42.726479,1344.00,15.251,Kepler-band,6018.00,1.08,1.12,2016-05-10
1079,Kepler-1256,b,Transit,1,12.41277540,,,,,,0.133,,0,1,0,1,19h25m53.83s,291.474304,+44d41m00.7s,44.683514,862.00,13.539,Kepler-band,6129.00,1.17,1.36,2016-05-10
1080,Kepler-1257,b,Transit,1,2.66831376,,,,,,0.136,,0,1,0,1,19h44m18.16s,296.075676,+45d37m37.4s,45.627056,1081.00,15.553,Kepler-band,5502.00,0.90,0.87,2016-05-10
1081,Kepler-1258,b,Transit,1,0.98494017,,,,,,0.077,,0,1,0,1,19h01m37.19s,285.404941,+49d59m41.1s,49.994747,651.00,13.835,Kepler-band,5839.00,0.99,0.99,2016-05-10
1082,Kepler-1259,b,Transit,1,0.66308526,,,,,,0.128,,0,1,0,1,19h51m21.96s,297.841489,+46d58m03.7s,46.967682,704.00,15.304,Kepler-band,5053.00,0.80,0.77,2016-05-10
1083,Kepler-126,b,Transit,3,10.49571100,0.099000,,,,,0.136,,1,1,0,1,19h17m23.35s,289.347291,+44d12m30.8s,44.208553,,10.500,Kepler-band,6239.00,,1.36,2014-05-14
1084,Kepler-126,c,Transit,3,21.86974100,0.162000,,,,,0.141,,1,1,0,1,19h17m23.35s,289.347291,+44d12m30.8s,44.208553,,10.500,Kepler-band,6239.00,,1.36,2014-05-14
1085,Kepler-126,d,Transit,3,100.28313400,0.448000,,,,,0.223,,1,1,0,1,19h17m23.35s,289.347291,+44d12m30.8s,44.208553,,10.500,Kepler-band,6239.00,,1.36,2014-05-14
1086,Kepler-1260,b,Transit,1,19.11877530,,,,,,0.158,,0,1,0,1,19h42m21.90s,295.591254,+42d33m18.9s,42.555241,1041.00,14.838,Kepler-band,5961.00,1.06,1.08,2016-05-10
1087,Kepler-1261,b,Transit,1,48.43089910,,,,,,0.202,,0,1,0,1,19h00m55.79s,285.232450,+48d48m24.2s,48.806721,795.00,15.605,Kepler-band,5006.00,0.82,0.77,2016-05-10
1088,Kepler-1262,b,Transit,1,8.67900242,,,,,,0.162,,0,1,0,1,19h15m05.24s,288.771814,+42d12m47.6s,42.213219,1153.00,15.180,Kepler-band,5771.00,0.99,0.98,2016-05-10
1089,Kepler-1263,b,Transit,1,4.55139967,,,,,,0.102,,0,1,0,1,19h05m56.08s,286.483651,+46d45m09.4s,46.752617,695.00,15.035,Kepler-band,5213.00,0.84,0.80,2016-05-10
1090,Kepler-1264,b,Transit,1,0.96852602,,,,,,0.105,,0,1,0,1,19h19m32.25s,289.884378,+45d12m41.4s,45.211502,814.00,14.511,Kepler-band,5791.00,0.99,0.98,2016-05-10
1091,Kepler-1265,b,Transit,1,6.49441289,,,,,,0.120,,0,1,0,1,18h58m20.59s,284.585789,+47d04m46.3s,47.079533,581.00,15.602,Kepler-band,4630.00,0.71,0.69,2016-05-10
1092,Kepler-1266,b,Transit,1,28.47474800,,,,,,0.230,,0,1,0,1,19h03m28.63s,285.869287,+42d43m41.1s,42.728096,901.00,15.860,Kepler-band,5044.00,0.80,0.76,2016-05-10
1093,Kepler-1267,b,Transit,1,13.03139450,,,,,,0.269,,0,1,0,1,19h56m40.69s,299.169533,+43d26m27.9s,43.441094,1628.00,15.829,Kepler-band,6096.00,1.15,1.20,2016-05-10
1094,Kepler-1268,b,Transit,1,40.99039860,,,,,,0.181,,0,1,0,1,19h11m21.24s,287.838481,+43d09m11.6s,43.153236,1406.00,15.272,Kepler-band,5904.00,1.06,1.09,2016-05-10
1095,Kepler-1269,b,Transit,1,37.33315360,,,,,,0.145,,0,1,0,1,19h11m13.34s,287.805581,+45d20m26.0s,45.340549,710.00,13.611,Kepler-band,5998.00,1.10,1.15,2016-05-10
1096,Kepler-127,b,Transit,3,14.43588900,0.125000,,,,,0.125,,0,1,0,1,19h00m45.60s,285.189985,+46d01m40.7s,46.027962,,11.485,Kepler-band,6106.00,,1.36,2014-05-14
1097,Kepler-127,c,Transit,3,29.39319500,0.200000,,,,,0.237,,0,1,0,1,19h00m45.60s,285.189985,+46d01m40.7s,46.027962,,11.485,Kepler-band,6106.00,,1.36,2014-05-14
1098,Kepler-127,d,Transit,3,48.63040800,0.280000,,,,,0.236,,0,1,0,1,19h00m45.60s,285.189985,+46d01m40.7s,46.027962,,11.485,Kepler-band,6106.00,,1.36,2014-05-14
1099,Kepler-1270,b,Transit,1,6.03356196,,,,,,0.296,,0,1,0,1,19h06m51.75s,286.715634,+48d38m43.0s,48.645279,1204.00,13.274,Kepler-band,5047.00,1.28,3.38,2016-05-10
1100,Kepler-1271,b,Transit,1,3.02559550,,,,,,0.132,,0,1,0,1,19h05m22.63s,286.344287,+37d24m43.1s,37.411973,885.00,13.925,Kepler-band,6143.00,1.13,1.23,2016-05-10
1101,Kepler-1272,b,Transit,1,51.13097040,,,,,,0.211,,0,1,0,1,19h00m52.76s,285.219843,+38d48m21.2s,38.805878,896.00,14.423,Kepler-band,5926.00,1.06,1.09,2016-05-10
